,_RMSenergy_Mean,_Lowenergy_Mean,_Fluctuation_Mean,_Tempo_Mean,_MFCC_Mean_1,_MFCC_Mean_2,_MFCC_Mean_3,_MFCC_Mean_4,_MFCC_Mean_5,_MFCC_Mean_6,_MFCC_Mean_7,_MFCC_Mean_8,_MFCC_Mean_9,_MFCC_Mean_10,_MFCC_Mean_11,_MFCC_Mean_12,_MFCC_Mean_13,_Roughness_Mean,_Roughness_Slope,_Zero-crossingrate_Mean,_AttackTime_Mean,_AttackTime_Slope,_Rolloff_Mean,_Eventdensity_Mean,_Pulseclarity_Mean,_Brightness_Mean,_Spectralcentroid_Mean,_Spectralspread_Mean,_Spectralskewness_Mean,_Spectralkurtosis_Mean,_Spectralflatness_Mean,_EntropyofSpectrum_Mean,_Chromagram_Mean_1,_Chromagram_Mean_2,_Chromagram_Mean_3,_Chromagram_Mean_4,_Chromagram_Mean_5,_Chromagram_Mean_6,_Chromagram_Mean_7,_Chromagram_Mean_8,_Chromagram_Mean_9,_Chromagram_Mean_10,_Chromagram_Mean_11,_Chromagram_Mean_12,_HarmonicChangeDetectionFunction_Mean,_HarmonicChangeDetectionFunction_Std,_HarmonicChangeDetectionFunction_Slope,_HarmonicChangeDetectionFunction_PeriodFreq,_HarmonicChangeDetectionFunction_PeriodAmp,_HarmonicChangeDetectionFunction_PeriodEntropy
_Spectralcentroid_Mean,0.16950677480456974,0.008731218382579476,0.04356379772396885,0.06337500785492575,-0.7313206159020462,0.15777812464666585,-0.2898045260487906,0.041778751637896794,-0.023997961942623908,-0.04670807305664589,-0.11493479584919881,0.07371254405332628,-0.08633504344418264,0.027971442900107207,0.10074800687231733,0.0010263894256473112,-0.07955060495684974,0.20366986984457564,-0.005809789874623039,0.6974341125303668,-0.07737495382750365,-0.05994787803632364,0.9579267492979362,0.28839124316772885,0.3590951019596876,0.856931165673609,1.0,0.8603450740520001,-0.8215782561647816,-0.5671704940279692,0.6905250187538573,0.8894085045773885,0.04539366102975473,0.11371514306036756,0.025776708454278225,0.05660756314250988,0.027186888334026656,0.04364770728194793,0.09135869135749951,0.0905134277811917,0.17557461040711173,0.11657578623674009,0.15787966176004734,0.0934139906085717,0.11831052353881802,-0.20619277562303492,-0.007975999253680484,0.08220510288435273,0.298456479697764,0.061676792300821535
_Spectralspread_Mean,0.21129355109755135,0.04821490481078843,0.01387261885411634,0.06860901686346312,-0.48599212974529854,0.39128131925205684,-0.22327943277305606,0.20807789465988402,-0.01964915933726264,0.0733836501192953,-0.09236763629504291,0.1256540248766378,-0.045957048225537284,0.028278502471481146,0.09940631084586712,0.014245871770663466,-0.058817175562100144,0.16344833959454158,0.030539026641221392,0.32784002669206147,-0.06451722669625905,-0.13444848430218162,0.9209000169001064,0.1796831119181955,0.24103757284259178,0.5463849869251435,0.8603450740520001,1.0,-0.7042543794310349,-0.5749043973024018,0.7892443684998411,0.6786131423356283,0.004081132093197709,0.03803165744045918,0.012822971560557403,-0.007411278841281793,0.01848278341253081,-0.03941896859336536,0.012844974301095052,0.09790619054059345,0.14385798413419987,0.15011327987346154,0.1036254472616195,0.08084042795764013,0.06967985381247761,-0.14588136167656254,0.020679933442793636,0.03884889466328072,0.20703931485213645,0.028140279271725886
_Spectralskewness_Mean,-0.19120215040623362,0.04816243412697927,-0.02379805170041667,-0.07702112889274365,0.8355528213903378,-0.1922072075596652,0.18157992895051553,-0.0950083586508092,-0.046257588620583094,-0.01500688401730714,0.054585034553276145,-0.0741036289605366,0.09315334006189915,-0.05682951297937246,-0.11408129815975145,-0.00887559914841519,0.1037364324899189,-0.2088765187771861,-0.019661417453863003,-0.5595202699094562,0.1394879338688595,0.07905052432657199,-0.8165512257054849,-0.31505424741857435,-0.2860988754826932,-0.8144310477641137,-0.8215782561647816,-0.7042543794310349,1.0,0.8711670376499905,-0.4249142382784886,-0.8547644572086206,-0.08008375064277468,-0.10705970626302871,-0.05854882354069604,-0.02588848177451126,-0.012180618718990878,-0.028160365300966644,-0.07412322723387692,-0.12252527268865959,-0.1538694489347118,-0.12706097643165706,-0.09498612806692908,-0.042089849853227265,-0.11965482011355782,0.28000561003842983,0.025046948961272256,-0.09003219677212211,-0.36245668205669324,-0.09657252007143212
_Spectralkurtosis_Mean,-0.17950580082641932,0.06618585252983934,-0.01023384236484951,-0.02844931436250584,0.6682501602450265,-0.19347206197586012,0.09554265116958839,-0.13676930158889986,0.03742940951576985,-0.028978738546809418,0.06780669033831567,-0.07603107220454931,0.08597365553260188,-0.06163972731895983,-0.10498400462048606,-0.022014318108251413,0.09478166908734745,-0.1638400475077311,-0.03842799017465668,-0.33205025608494726,0.08478108840228185,0.09851428609095315,-0.5695375955413613,-0.24079312887080404,-0.18162437971318035,-0.5744468890243938,-0.5671704940279692,-0.5749043973024018,0.8711670376499905,1.0,-0.326764596439377,-0.6444686195203042,-0.07029948739355057,-0.035233561473557294,-0.05733746282430513,0.013440891800056707,-0.03852206278322671,0.0028658317016301916,-0.011643596455779217,-0.13232555015625305,-0.05662613877838053,-0.132616732402705,0.009272983480984594,0.0012224785718474654,-0.09253557376356507,0.2432557727747717,0.027101240725384845,-0.0900295254878895,-0.3230154613428515,-0.06846351474333917
_Spectralflatness_Mean,0.16029055874686868,0.06649138433649168,-0.00861769276194952,0.049975760341369274,-0.32362021515528916,0.27361920163647796,-0.2033157124991272,0.07900817355931607,-0.06911743225494946,0.03354994173585946,-0.06435967671807621,0.11613788949354392,0.011644394197711837,0.011467666585774307,0.07497704672232289,0.036502351598552016,-0.015006550161732071,0.13662674790462287,-0.03510271114642339,0.2441326952566867,0.012496202940090287,-0.0786658143018798,0.6922444801210215,0.09598963396818869,0.22009820057834206,0.3989357172451528,0.6905250187538573,0.7892443684998411,-0.4249142382784886,-0.326764596439377,1.0,0.4825340522163233,-0.0012632794065126605,-0.04002198923211556,-0.055285727570850304,0.019339022020186714,0.005426467616837523,0.00942876061947441,-0.03790962386163065,0.05059002056908552,0.08262540136732265,0.07551653677747491,0.08289585117696893,0.024913317921091985,-0.03009633959050496,-0.09797224550196239,0.019421678519262648,0.07354472941357855,0.08172303449395057,0.0025880275339595408
_EntropyofSpectrum_Mean,0.1840383985794246,-0.05653036886326802,-0.009383490453457823,0.05515852883260599,-0.8185578615402267,-0.08903243566329713,-0.27601613242146844,-0.09007561737232951,-0.032931415581371026,-0.10585785469320474,-0.09343790102320423,0.0508220289898599,-0.11896088726723253,0.0013774241131297713,0.0794276626281574,-0.012568183331092296,-0.11815041015379003,0.24965107237887038,-0.013900090441525808,0.7741692855183998,-0.161615095055037,-0.027654843962941274,0.8107640236518757,0.4166523970667327,0.3598852020000232,0.9319342184845489,0.8894085045773885,0.6786131423356283,-0.8547644572086206,-0.6444686195203042,0.4825340522163233,1.0,0.11671069498785734,0.1686343805924178,0.058170503118904975,0.10529847713631157,0.07055062486292,0.12479472902626672,0.13873357857507485,0.1261300307708913,0.18520644833982325,0.10429010738140658,0.21133086489679323,0.12163969473385007,0.20308897029245943,-0.32574142406949946,-0.0624146866397064,0.09327117291240794,0.4535592620649202,0.08977224604654153
_Chromagram_Mean_1,0.014312251372591334,-0.02146281199511457,0.09243201630701846,0.04905499994724576,-0.06797025708935256,-0.06441866493220219,-0.14162734381252393,-0.05040850262744485,0.09500978198413823,-0.10717768578128876,-0.08833273293814436,-0.12578595515659413,-0.07115501726788634,-0.028912092522982123,0.17201374744162504,0.15646453053467604,0.11667983967358403,0.027645331952610017,-0.03951294104143624,0.15403390570785144,-0.07962625627971526,0.19425524572335867,0.026298770351187356,0.14115314776499005,0.14125879056652307,0.07710963444739656,0.04539366102975473,0.004081132093197709,-0.08008375064277468,-0.07029948739355057,-0.0012632794065126605,0.11671069498785734,1.0,0.15049972535085251,0.12451389291938803,0.1981239371030461,0.12454304847136877,0.2823250962279405,0.016480577067277718,0.2893076916940296,0.06334827283827292,-0.1877664422601507,0.3227443246946216,0.29196457666852843,0.24099641581104284,-0.046738081620890264,-0.10933490395926887,0.03733874412260822,0.17890778749619646,0.019399694539663066
_Chromagram_Mean_2,0.00780786508020171,-0.0593542948081178,-0.0029182116277939856,0.04078302463655634,-0.07906846318923655,-0.12752303868147816,-0.05485374426150904,-0.11439126911469676,-0.02534451348017759,-0.09602838226355712,-0.12974041957207635,-0.08491556399107272,-0.05058792654348278,-0.04181268475612778,0.024113165643947707,0.004091674756643921,-0.044872459862605456,0.001384788931734084,0.01186914442675595,0.19714109232996882,-0.07995795193133293,0.09265056197405035,0.10108742979147939,0.12804502751382224,0.08846950203892079,0.14272522927153877,0.11371514306036756,0.03803165744045918,-0.10705970626302871,-0.035233561473557294,-0.04002198923211556,0.1686343805924178,0.15049972535085251,1.0,-0.012608351858946817,0.3031729078388163,0.11311441850236462,0.11936961474785618,0.28269565245219486,-0.05545920621724997,0.34907366802417555,-0.10638398601062818,0.14774198257549476,0.23431975094999605,0.2955088229503088,0.03726150963001837,-0.0966378283267648,-0.04720762788055033,0.15591780127192284,0.08890838081426905
_Chromagram_Mean_3,0.075423342366338,-0.02081820059730696,-0.024183766067335615,0.009537533802428758,0.013015431893502767,-0.04507176347819087,-0.044250244932638315,-0.013226781331041632,0.00995471098372092,0.008601643120425492,-0.07077149163992726,-0.03325495731761508,-0.08281999293141414,0.06546640570734762,0.06324098755736238,-0.049672615722152584,-0.04694811037149641,0.05553371233885697,-0.028981603321447415,0.04968689424679271,-0.11725349683814203,0.09897857806612091,0.04947953838960691,0.08904171637828955,0.06758639775833747,0.015584463784159319,0.025776708454278225,0.012822971560557403,-0.05854882354069604,-0.05733746282430513,-0.055285727570850304,0.058170503118904975,0.12451389291938803,-0.012608351858946817,1.0,0.11888098967897855,-0.0442341742464737,0.1753047236645341,-0.053092689360191236,0.13944330121961407,-0.13198458353967937,0.08968768695198748,0.11291000752723424,-0.1366596432304253,0.028594963888427107,-0.09324718370823812,-0.1060692578083025,0.00016407828431523513,0.08777657972512092,0.04576899211222707
_Chromagram_Mean_4,0.07675025045703242,-0.05515195690758669,-0.008204035243805577,-0.048640281061434316,-0.04577642002205651,-0.07977946836825334,-0.10778931783124263,-0.11458633596843806,-0.034296437996134896,0.018381712064385082,-0.04502878616165905,-0.037395928346726184,0.011346870997013463,0.13807139759699416,0.03855806525985106,0.01179150677563572,-0.058498795023126555,0.0756286851032394,-0.04002158424075021,0.17532557158188994,-0.04032730159946099,0.056693450221508186,0.02115805890515849,0.10745340843659523,0.11164113847532421,0.06700301917124847,0.05660756314250988,-0.007411278841281793,-0.02588848177451126,0.013440891800056707,0.019339022020186714,0.10529847713631157,0.1981239371030461,0.3031729078388163,0.11888098967897855,1.0,0.11887102638285545,0.3699689796397505,0.18855520901539385,0.14486330830779656,0.29091341450294794,-0.22519565584794088,0.31403022369807787,0.05302425559341297,0.24087316010320317,-0.019710485880214807,-0.07500840398538426,-0.03355123278431111,0.17237132225765678,-0.03489779036399105
_Chromagram_Mean_5,-0.004288124554020425,-0.09541835114883201,-0.002512118747519638,0.048202627621177455,0.008398623822329544,-0.0812697726380215,-0.06637629401676648,-0.07610041438038191,-0.08034376979372826,-0.07992632306770109,-0.04698951347712555,-0.09980143748374438,-0.04516185637611462,0.027156480845249284,0.05491602692738311,0.037382162309985305,-0.07979730863122293,0.03932829062845348,0.12250774924246892,0.11369463128982643,-0.08361125079977784,-0.02071335077054225,0.0023681272555031393,0.053480313353495276,0.05710028114132621,0.03493312007438271,0.027186888334026656,0.01848278341253081,-0.012180618718990878,-0.03852206278322671,0.005426467616837523,0.07055062486292,0.12454304847136877,0.11311441850236462,-0.0442341742464737,0.11887102638285545,1.0,0.06968233238814728,0.21592543793178298,-0.04743009444202798,-0.07914980116372744,0.05911444216545241,-0.15642999649074224,0.4129573303494098,0.09720053418042629,0.031391402185640425,-0.01991121526411189,0.009264769327009405,0.030399996874579737,0.007225497626820092
_Chromagram_Mean_6,-0.019354839984506846,0.058491046796299406,0.05483431150861488,0.02313247923564178,-0.039988414586816665,-0.12251929094610811,-0.046207142683899326,-0.10899296713829548,0.013227052522528775,-0.09428907856111873,-0.07633898264771455,0.004944757924925415,0.007157295576566138,0.04372478457054873,-0.0366920676408806,-0.034236583888376824,-0.12106554070408455,-0.014262221084050267,-0.025920690524956217,0.2100236622082226,0.00803652586879877,0.05653664182372324,-0.0007003038966770937,0.09786875840369688,0.13146358195368835,0.09618918678184535,0.04364770728194793,-0.03941896859336536,-0.028160365300966644,0.0028658317016301916,0.00942876061947441,0.12479472902626672,0.2823250962279405,0.11936961474785618,0.1753047236645341,0.3699689796397505,0.06968233238814728,1.0,0.16682919099841945,0.2581022263062748,0.17764479977463274,-0.09835462121179968,0.35883606985575867,-0.11345091717790469,0.2248415265205024,-0.013880065107796238,0.012085764139080062,0.08200821827007536,0.1103258919048611,-0.0833863290806039
_Chromagram_Mean_7,-0.09663532496759154,0.059133149507942885,0.1200002208579986,-0.04764761315201807,0.012006034327943657,-0.03525527222229083,-0.06798763765323124,-0.05152542813272757,-0.006984032793489975,-0.11735437105640993,-0.14229388407473242,0.11161475567259843,-0.06336352844025836,-0.025752607202941615,-0.15251249946157672,-0.14241541065478047,-0.19439223850766557,-0.08187758880687411,0.06469108077627551,0.20172051048712888,0.028823655457014426,-0.009115320539181604,0.0790400847478332,-0.08509172049527669,-0.08524762273302423,0.1119675920871622,0.09135869135749951,0.012844974301095052,-0.07412322723387692,-0.011643596455779217,-0.03790962386163065,0.13873357857507485,0.016480577067277718,0.28269565245219486,-0.053092689360191236,0.18855520901539385,0.21592543793178298,0.16682919099841945,1.0,0.2219679497277397,0.14477529925527555,-0.1514700251936499,-0.015809422884052474,0.3598645749159578,0.303768614374845,0.1892544780028366,-0.006219927593675317,-0.03683911078152864,-0.03927234151953644,-0.028771322621023065
_Chromagram_Mean_8,0.010933370137354145,0.023099028872191375,0.13086610434649465,0.017167812853033326,-0.08051394742626924,0.07318243739863058,-0.034624284184064505,0.04529733142229742,-0.006496786686127155,-0.05998546466645177,-0.0013145489805489498,0.09944612748953612,0.00585905569124479,0.10746941869722171,-0.04257582490281803,-0.05549684418131584,-0.026619995694288714,-0.03460742970335404,-0.0345187729702114,0.10258779405225558,0.014567197071487554,-0.003942627258848288,0.08814340252185077,0.05248945621086664,-0.020309080546776177,0.08572092779235556,0.0905134277811917,0.09790619054059345,-0.12252527268865959,-0.13232555015625305,0.05059002056908552,0.1261300307708913,0.2893076916940296,-0.05545920621724997,0.13944330121961407,0.14486330830779656,-0.04743009444202798,0.2581022263062748,0.2219679497277397,1.0,0.26228603839167736,-0.07971727301457704,0.22437737274794664,-0.06428797994942012,0.29778779039341025,0.057877260795467934,-0.03756845949202944,0.062305231398516445,0.0720040914547962,-0.058300980771115396
_Chromagram_Mean_9,0.11678003877410204,0.06567561866609442,-0.06394138021567758,0.04274151098224887,-0.14080769351167394,0.020500554944874388,-0.08980986471522986,-0.037368236205670716,0.04559081998853583,-0.02107897598391178,0.091132598728465,0.11883635221398059,0.019806856526608935,0.0024051449180143955,-0.0066050710414282945,-0.06465466960850197,-0.08996102092592667,0.04926349418938579,-0.06425287256183539,0.1908350945027973,-0.028769442450592604,0.03921303492421376,0.16570489376667483,0.13118338271531352,0.15223784082759273,0.1513229880160767,0.17557461040711173,0.14385798413419987,-0.1538694489347118,-0.05662613877838053,0.08262540136732265,0.18520644833982325,0.06334827283827292,0.34907366802417555,-0.13198458353967937,0.29091341450294794,-0.07914980116372744,0.17764479977463274,0.14477529925527555,0.26228603839167736,1.0,0.025665010252113343,0.32349405830546624,0.044117464004806976,0.274019361967417,-0.08081401939396234,-0.04775000344183601,0.034384677980310044,0.21448496902795128,0.07122814199015949
_Chromagram_Mean_10,0.12131372051374498,-0.028427842373301468,-0.13061189068127976,0.05977304277782574,-0.09628117873537712,0.01178520917039386,0.00845559923217428,0.05999697605938348,0.004970191937340586,0.07062324657924787,0.09562650331287534,0.04627103110130891,-0.008252271552299567,-0.03191588567895136,0.03559705143342342,-0.006523438812718428,0.054777684256161835,0.11799195503157414,0.023838922163441877,0.057024216174680106,-0.056807564431205354,-0.058397899318574364,0.13802375407177547,0.10673340682830877,0.08414559017429003,0.08180379403604437,0.11657578623674009,0.15011327987346154,-0.12706097643165706,-0.132616732402705,0.07551653677747491,0.10429010738140658,-0.1877664422601507,-0.10638398601062818,0.08968768695198748,-0.22519565584794088,0.05911444216545241,-0.09835462121179968,-0.1514700251936499,-0.07971727301457704,0.025665010252113343,1.0,0.06331319225406919,-0.06505660790796236,-0.11455798979065328,-0.14713195041737961,0.10274434265487768,-0.0034943214285836546,0.10490049496924753,0.013638117272162107
_Chromagram_Mean_11,0.13480079089273428,0.09155312242548526,0.006006000373691017,0.021740204786004892,-0.12437985815868874,-0.09996771828351805,-0.05424160109948626,-0.08290363032356657,0.027683872185745327,-0.03007187803459672,-0.016322694402814614,-0.012100552761130012,0.02774985343675517,-0.0032416557381019875,0.06299412560456434,0.03576598734576719,0.03831414337315553,0.13033735964409993,-0.04820181960906853,0.21302731407876566,-0.02809684638784284,0.09027279470693568,0.14033605058394136,0.14620516781740595,0.19029632954820547,0.17224123538212968,0.15787966176004734,0.1036254472616195,-0.09498612806692908,0.009272983480984594,0.08289585117696893,0.21133086489679323,0.3227443246946216,0.14774198257549476,0.11291000752723424,0.31403022369807787,-0.15642999649074224,0.35883606985575867,-0.015809422884052474,0.22437737274794664,0.32349405830546624,0.06331319225406919,1.0,0.04271460348416534,0.22357258338432134,-0.12355723269005782,-0.08016259758039511,-0.01986886935864357,0.2500072599837299,0.020551726908079722
_Chromagram_Mean_12,0.019755374872145955,-0.03024519732625328,-0.02485201428157817,0.014066499867283302,-0.03000104902465823,-0.027339643037255282,0.010878667201577602,-0.029549985522173836,0.028801879331972802,-0.08757590619035201,-0.08882058156654789,-0.09673216183404842,-0.12463782941132863,-0.09614758454827786,0.06952145700921272,0.10137155824720945,0.13507399840622977,0.02293774709106568,0.10693562371039504,0.1649929449712714,-0.11443236875997531,0.0720763764546751,0.08225314469719583,0.021439431752562063,0.029234100390710213,0.09193868300809512,0.0934139906085717,0.08084042795764013,-0.042089849853227265,0.0012224785718474654,0.024913317921091985,0.12163969473385007,0.29196457666852843,0.23431975094999605,-0.1366596432304253,0.05302425559341297,0.4129573303494098,-0.11345091717790469,0.3598645749159578,-0.06428797994942012,0.044117464004806976,-0.06505660790796236,0.04271460348416534,1.0,0.17032944266147101,0.06365877178415096,-0.040854016495015376,-0.011942938551140626,0.05307788959815377,-0.0201616718576943
_HarmonicChangeDetectionFunction_Mean,-0.03496932372584542,0.03696446338563207,0.22874106304227693,-0.0855679057465171,-0.0217919457332719,-0.053658422830062384,-0.1654100538747471,-0.08205657907580274,-0.08299794612323913,-0.11908904923161871,-0.14496611553399347,-0.047092955584311404,-0.09142278468007561,-0.03704789287739906,0.010809756924212797,0.08375186418110112,-0.03649779029600393,-0.047869495676747156,0.11835618289476377,0.21831397884956996,0.0023619004651241424,0.01666691438500572,0.10424748466280644,0.029382938535811413,0.014467976929531624,0.13276450843370613,0.11831052353881802,0.06967985381247761,-0.11965482011355782,-0.09253557376356507,-0.03009633959050496,0.20308897029245943,0.24099641581104284,0.2955088229503088,0.028594963888427107,0.24087316010320317,0.09720053418042629,0.2248415265205024,0.303768614374845,0.29778779039341025,0.274019361967417,-0.11455798979065328,0.22357258338432134,0.17032944266147101,1.0,0.41878204835351224,-0.14563646910982272,-0.0013243067819511698,0.15948792837398454,0.1033335412546866
_HarmonicChangeDetectionFunction_Std,-0.3610046732680957,0.2128028487650493,0.3149497729880843,-0.13066226795126046,0.41542516950473996,0.11291145261798781,-0.0741446474444048,-0.02194705323732033,-0.10527444779056461,-0.08120294664369178,-0.13987612719479967,-0.07114535834102204,0.012998015575292787,0.02624432676682406,-0.03207248905877339,0.06904847138100731,0.021615904531424257,-0.38171396885924314,0.21857673974595868,-0.20036491970681297,0.4391531265752949,-0.09254604085365717,-0.16870483762045652,-0.6265395003543616,-0.3861046041796564,-0.2977022613726516,-0.20619277562303492,-0.14588136167656254,0.28000561003842983,0.2432557727747717,-0.09797224550196239,-0.32574142406949946,-0.046738081620890264,0.03726150963001837,-0.09324718370823812,-0.019710485880214807,0.031391402185640425,-0.013880065107796238,0.1892544780028366,0.057877260795467934,-0.08081401939396234,-0.14713195041737961,-0.12355723269005782,0.06365877178415096,0.41878204835351224,1.0,0.02989332427560841,-0.26555483242265143,-0.7403720661995487,-0.1740132913318448
_HarmonicChangeDetectionFunction_Slope,-0.09395915091300953,0.2195426483487632,0.07909644636349046,-0.057506291473309844,0.028937213027583675,0.14887661727303675,0.0817551605988535,0.12314682800715984,0.03704802777368852,-0.01148041259336436,0.01158639240206403,-0.08174363720419205,0.09125373194382258,0.03314806159863019,-0.06063445082535144,0.016229545703635884,-0.008125724820427728,-0.07266124332260522,0.08540952003629754,-0.05370521552002271,0.17270637337895603,-0.09321214608766039,0.0004442236894208055,-0.09295156109314721,0.018367525585016132,-0.05112480119050007,-0.007975999253680484,0.020679933442793636,0.025046948961272256,0.027101240725384845,0.019421678519262648,-0.0624146866397064,-0.10933490395926887,-0.0966378283267648,-0.1060692578083025,-0.07500840398538426,-0.01991121526411189,0.012085764139080062,-0.006219927593675317,-0.03756845949202944,-0.04775000344183601,0.10274434265487768,-0.08016259758039511,-0.040854016495015376,-0.14563646910982272,0.02989332427560841,1.0,-0.05003235040825462,-0.12206948669766285,-0.1950012927999964
_HarmonicChangeDetectionFunction_PeriodFreq,0.13808452620589268,-0.10514622429049482,-0.04485691773635987,0.016276226283451798,-0.13096355114085168,-0.04023473226956395,-0.04107670020384606,-0.06177553979559973,0.028896569484016085,-0.04495368006001822,-0.06301702622684761,0.005978193317670011,-0.06906710835261905,-0.04969640449773921,-0.009058052184804752,-0.018012524926200438,0.05998755739387335,0.1072999448610994,-0.08658453314996456,0.07991777462373333,-0.08114952627376536,0.08910895122354183,0.06612275404161198,0.26502690301700293,0.15729459678576452,0.10091836906547111,0.08220510288435273,0.03884889466328072,-0.09003219677212211,-0.0900295254878895,0.07354472941357855,0.09327117291240794,0.03733874412260822,-0.04720762788055033,0.00016407828431523513,-0.03355123278431111,0.009264769327009405,0.08200821827007536,-0.03683911078152864,0.062305231398516445,0.034384677980310044,-0.0034943214285836546,-0.01986886935864357,-0.011942938551140626,-0.0013243067819511698,-0.26555483242265143,-0.05003235040825462,1.0,0.332408754560628,0.0882659478858089
_HarmonicChangeDetectionFunction_PeriodAmp,0.3445890310361148,-0.20498303938611698,-0.2376013873777889,0.04771682924684981,-0.4629577772559357,-0.14581188188731056,-0.01633738750519366,0.01482060830028447,0.049387948873671116,0.04990254412963551,0.06400212631680119,0.023084893394185457,-0.07221903732169387,-0.045125787567714244,0.08537816220434345,0.0028072362809403654,0.027883942928580863,0.3644148558441978,-0.14665204756652092,0.35028553262165113,-0.447318521958825,0.078969371608284,0.24773994929700419,0.6593363590455317,0.43565728326039216,0.3939697526199661,0.298456479697764,0.20703931485213645,-0.36245668205669324,-0.3230154613428515,0.08172303449395057,0.4535592620649202,0.17890778749619646,0.15591780127192284,0.08777657972512092,0.17237132225765678,0.030399996874579737,0.1103258919048611,-0.03927234151953644,0.0720040914547962,0.21448496902795128,0.10490049496924753,0.2500072599837299,0.05307788959815377,0.15948792837398454,-0.7403720661995487,-0.12206948669766285,0.332408754560628,1.0,0.12447678208701052
_HarmonicChangeDetectionFunction_PeriodEntropy,0.017421018417552985,-0.057252305329935936,-0.02414392248661572,0.1039344533235953,-0.10177748507946882,0.02634542611413314,-0.07718538992631586,-0.11181125880330946,0.0005186943185760195,-0.08827901398300103,0.01122715913213842,-0.014409473825054059,-0.019469039292622364,0.0033519807224471126,0.08020813904034257,0.04999866407046428,0.07909811712831727,0.022177093208426042,0.02166995446530279,0.09299146899698675,-0.16476129402180262,0.010381920341343553,0.05891180829847845,0.1700928268418487,0.16462233173998256,0.08213105174851139,0.061676792300821535,0.028140279271725886,-0.09657252007143212,-0.06846351474333917,0.0025880275339595408,0.08977224604654153,0.019399694539663066,0.08890838081426905,0.04576899211222707,-0.03489779036399105,0.007225497626820092,-0.0833863290806039,-0.028771322621023065,-0.058300980771115396,0.07122814199015949,0.013638117272162107,0.020551726908079722,-0.0201616718576943,0.1033335412546866,-0.1740132913318448,-0.1950012927999964,0.0882659478858089,0.12447678208701052,1.0
