,_RMSenergy_Mean,_Lowenergy_Mean,_Fluctuation_Mean,_Tempo_Mean,_MFCC_Mean_1,_MFCC_Mean_2,_MFCC_Mean_3,_MFCC_Mean_4,_MFCC_Mean_5,_MFCC_Mean_6,_MFCC_Mean_7,_MFCC_Mean_8,_MFCC_Mean_9,_MFCC_Mean_10,_MFCC_Mean_11,_MFCC_Mean_12,_MFCC_Mean_13,_Roughness_Mean,_Roughness_Slope,_Zero-crossingrate_Mean,_AttackTime_Mean,_AttackTime_Slope,_Rolloff_Mean,_Eventdensity_Mean,_Pulseclarity_Mean,_Brightness_Mean,_Spectralcentroid_Mean,_Spectralspread_Mean,_Spectralskewness_Mean,_Spectralkurtosis_Mean,_Spectralflatness_Mean,_EntropyofSpectrum_Mean,_Chromagram_Mean_1,_Chromagram_Mean_2,_Chromagram_Mean_3,_Chromagram_Mean_4,_Chromagram_Mean_5,_Chromagram_Mean_6,_Chromagram_Mean_7,_Chromagram_Mean_8,_Chromagram_Mean_9,_Chromagram_Mean_10,_Chromagram_Mean_11,_Chromagram_Mean_12,_HarmonicChangeDetectionFunction_Mean,_HarmonicChangeDetectionFunction_Std,_HarmonicChangeDetectionFunction_Slope,_HarmonicChangeDetectionFunction_PeriodFreq,_HarmonicChangeDetectionFunction_PeriodAmp,_HarmonicChangeDetectionFunction_PeriodEntropy
_Spectralcentroid_Mean,0.15489619394599605,0.026096012758013692,0.12729201136286333,0.06448942625317583,-0.7345033656900196,0.16088861216975098,-0.299433882015338,0.019341635142861514,-0.039576689552782054,-0.05777025312774081,-0.1340572912978914,0.08402745063607489,-0.08439596976084218,0.04569045896216544,0.11390145752296536,0.01177441436661841,-0.08109536136944243,0.20765353367710832,-0.009886743440695718,0.6989320103573619,-0.084040768373898,-0.05548456280162104,0.9582498748902967,0.2875890512553199,0.3549619103926427,0.8582841104364917,1.0,0.8592397119301529,-0.8888031341496752,-0.8650606299309377,0.6980601983379464,0.8996208045697962,0.04143981039034341,0.1297415926298369,0.027542873026572857,0.0826667993971478,0.021583023225938764,0.04345645451330485,0.1007301664441277,0.1002240463786662,0.18322325170325454,0.09694394173608666,0.1604254167359492,0.09718998620681352,0.1309135226424043,-0.18670443338629833,-0.0161297275815425,0.08046405459664516,0.28940762190545627,0.04245372786609367
_Spectralspread_Mean,0.20482843276879695,0.062414348386676505,0.1420245906632458,0.06807107499744315,-0.45860475047660415,0.3914423371609443,-0.23190948464344183,0.18335685011705052,-0.02925591995621749,0.05281413496058832,-0.12333441877719392,0.12652605492112293,-0.05012643447812386,0.04459333398127203,0.11164626611277739,0.025805692838670822,-0.06481658100558754,0.1804565718881485,0.02953798993633782,0.32808269684056196,-0.0948533825947896,-0.12598846549303477,0.9195648530279399,0.1783975123313329,0.23418925461901097,0.5423637616162151,0.8592397119301529,1.0,-0.7180720991493199,-0.7771193927990563,0.8302411196811746,0.6750707322718714,-0.00802903217745935,0.05274794789965094,0.008966589046548294,0.011518223684097497,0.006240898048895324,-0.04148690750707602,0.02173573234870149,0.10465401050176694,0.15230898210533042,0.12959962322789625,0.10119091736920806,0.07983941402875441,0.07950448400039328,-0.13059148785442284,0.019019083866983984,0.039106131626253975,0.19126336216864803,0.012411558415350674
_Spectralskewness_Mean,-0.1561137623047901,0.006653022427356183,-0.10956117049922337,-0.09193329334368211,0.808563626644578,-0.2187845762416021,0.23226527130175328,-0.08331591285229127,-0.06608658231629741,-0.007854813087093944,0.06369906344696548,-0.07449999733970618,0.06514666053787549,-0.08282760807416874,-0.12097512385386042,0.006770594150302832,0.087961118631949,-0.20596829736868558,-0.007317033344036317,-0.6285463326845497,0.13620618018294472,0.03769354823949323,-0.8855312961803389,-0.30968707236155046,-0.3220662122557127,-0.8434399808089645,-0.8888031341496752,-0.7180720991493199,1.0,0.9758591275878665,-0.4574704306674748,-0.8643451017466398,-0.06098797463862269,-0.14049473702491655,-0.057422344117425264,-0.07582287841727266,0.015916891651312257,-0.036270984274647596,-0.11310839068697463,-0.098831068445079,-0.18626560412336962,-0.08302711484157048,-0.14228828838721252,-0.06538531647268135,-0.12562876732578737,0.22357836566960554,0.01693198561741197,-0.0720047915262254,-0.3108462021236127,-0.06924076925785842
_Spectralkurtosis_Mean,-0.17188436330175397,-0.014321180802640157,-0.12501843473405905,-0.09400313179866285,0.7406741696996711,-0.2779103428007343,0.24925319059010417,-0.11382893908403328,-0.059480670820502075,-0.02213658509955479,0.08136532967900377,-0.09291379335354069,0.05970672822197337,-0.09309480343916782,-0.11844907030782442,0.012445173819434142,0.08393806720870865,-0.20494422697125347,-0.027785719110537094,-0.5471953503893989,0.14023043068885568,0.051662099819134805,-0.891290385008233,-0.28965890833828617,-0.2900266277783003,-0.7711943323145912,-0.8650606299309377,-0.7771193927990563,0.9758591275878665,1.0,-0.49419696941802677,-0.8322861934449853,-0.04922458156353758,-0.11634625201529362,-0.05233915057727779,-0.04599712932978144,0.022368949716931673,-0.01728222073446691,-0.09885770055978398,-0.10171974018063132,-0.18109306844846254,-0.09475050824559265,-0.1486424353687401,-0.06292911633937123,-0.130778953139719,0.20099793901031027,0.010882941402556615,-0.06021209515242512,-0.28156796653843574,-0.06857328270738035
_Spectralflatness_Mean,0.09842077494769362,0.10092093661158963,0.08372943516094468,0.058809867234385305,-0.3146262375657288,0.2936410630049142,-0.20511247829042709,0.0612240073004682,-0.07067270920011132,0.04442768096869336,-0.09191459682683599,0.13103411988823108,0.005223562069879457,0.016426653577402226,0.08257618437061225,0.0432383929816717,-0.009128748697061723,0.09555094279716922,-0.017740361615071348,0.22518055221807257,0.00014151537408623705,-0.09584706238577967,0.7164811053039389,0.08485612478682901,0.1569591137015389,0.40007764437102245,0.6980601983379464,0.8302411196811746,-0.4574704306674748,-0.49419696941802677,1.0,0.4985858442512391,-0.03038922790313788,-0.039232792318147816,-0.05525008834822983,0.01311924022521589,0.004138598573811218,-0.024731701549650417,-0.018680129704159363,0.0663239178768553,0.08518037781802222,0.05789292762001721,0.059379993932279454,0.03600593300676747,-0.023759749044842085,-0.07637617795168433,0.018762733833837177,0.05630704966100756,0.06327629507854851,0.0047908085362040435
_EntropyofSpectrum_Mean,0.17069982224833996,-0.05036138689224709,0.04382198494654809,0.05128948910031259,-0.8017713633978055,-0.09380528979566473,-0.2975581107935307,-0.11246380635843659,-0.04614431101912215,-0.1159559098964035,-0.12871934259245693,0.04043412936640438,-0.11434873871755885,0.02194079918387068,0.09475924125354189,-0.011630679510835963,-0.1215359761282903,0.260613109895505,-0.02373351015854218,0.7988945177399023,-0.1549361743612404,-0.011355816757886043,0.8167870161552757,0.415823771211408,0.3749614712841337,0.9327330677215946,0.8996208045697962,0.6750707322718714,-0.8643451017466398,-0.8322861934449853,0.4985858442512391,1.0,0.11082681285932246,0.17830547484079326,0.06408050878996394,0.1286894582910826,0.06354379708347722,0.11540020603421096,0.14396143031826103,0.1180077639282725,0.18540192037188205,0.08380435113600335,0.21736606995807328,0.1363764874840709,0.20046092208241278,-0.30258030079733206,-0.06095612329521107,0.09212567095687778,0.43956806211936783,0.04698718794959986
_Chromagram_Mean_1,0.012530553854863404,-0.0472256983190728,0.07460800607292595,0.03806006592296429,-0.05994094882706457,-0.07639106410976194,-0.13106236026095197,-0.04311001640474016,0.08912072800005193,-0.1097892585884371,-0.082454451412562,-0.12588453932035168,-0.0691908307514739,-0.025982391349062953,0.17466069279189894,0.15851601318267663,0.10894828629460981,0.0596760227523295,-0.033527266957711716,0.1621911510942995,-0.0469115541374744,0.2144767721209748,0.017282681411952768,0.1360258230289736,0.1398699461134934,0.07699396138081888,0.04143981039034341,-0.00802903217745935,-0.06098797463862269,-0.04922458156353758,-0.03038922790313788,0.11082681285932246,1.0,0.15189021697377625,0.11757044264837492,0.2182843642932171,0.12712985254920345,0.27669180316477177,0.017745062978392543,0.2851431973443447,0.0625460427727039,-0.1972977981899541,0.3160708589138157,0.29224599656764627,0.23829071634408575,-0.04031796078892821,-0.09242916056503098,0.040651624473213736,0.17996473763528764,0.01372298032757526
_Chromagram_Mean_2,0.018641863366685024,-0.05536113173199279,-0.02017092589229686,0.035297666262366446,-0.09107442663398414,-0.0931261081604933,-0.058793959956002936,-0.1054583804240966,-0.013991555282016946,-0.08591366907341079,-0.11787209585331394,-0.08238142030148575,-0.06088337292905796,-0.03537174620779231,0.02118653587324504,-0.00412777202686141,-0.06558080028256438,0.037099959326783796,-0.006151792254528088,0.19669336068468132,-0.05562694001065013,0.10057295625819786,0.11956691983430247,0.11889527041859595,0.08296941479996622,0.15057333085357102,0.1297415926298369,0.05274794789965094,-0.14049473702491655,-0.11634625201529362,-0.039232792318147816,0.17830547484079326,0.15189021697377625,1.0,-0.009099126972136641,0.3164386125815339,0.10389994312015587,0.11425899550687572,0.2865874200651279,-0.05332679966476264,0.37243234166860767,-0.09832320851490507,0.16098412805986978,0.23955557844170508,0.2830093421620777,0.034260104670630405,-0.07045491038109035,-0.0547817509855277,0.1502216415546415,0.07079119634437232
_Chromagram_Mean_3,0.0836751639159006,-0.03819919363325305,-0.048689699370174123,-0.0029821168044246327,0.002867544511309432,-0.07563787836989123,-0.036724860053502555,-0.03419417324151453,0.018350251596331277,-0.0044082008302281095,-0.08923169209985776,-0.04077397027772464,-0.06566282236741741,0.07065648990131845,0.060810877026363834,-0.048672458248742924,-0.031844679941029415,0.08783564663512167,-0.002795291932261848,0.056060392105884746,-0.1534724237656943,0.08550205949237126,0.043841132313870185,0.08291610936209025,0.055451535225369546,0.025700154719946886,0.027542873026572857,0.008966589046548294,-0.057422344117425264,-0.05233915057727779,-0.05525008834822983,0.06408050878996394,0.11757044264837492,-0.009099126972136641,1.0,0.11833963467558303,-0.03425294807018847,0.17493060902116622,-0.05047029349510402,0.1420718249491368,-0.134026977373296,0.08718202589993117,0.10233963075940536,-0.1321740043483976,0.026861912421281654,-0.08852162736336333,-0.11182987041917909,0.0032807031952393627,0.09546609888746176,0.030559094720654083
_Chromagram_Mean_4,0.07032785839602741,-0.036783902733617826,0.025727289167662887,-0.07020148341777414,-0.06969374348481289,-0.07057384669936193,-0.12487371800411219,-0.11346103108688467,-0.0206981635368493,0.018990843469008888,-0.0342969382303459,-0.03501516015937502,0.013089402687935254,0.13341059461529897,0.0316672750584048,0.01226288084188239,-0.05737079254024588,0.1036247793444001,-0.060051484993949356,0.19760280202599442,-0.008778236204388277,0.06789541662460907,0.044807061133044376,0.09348533680488305,0.1282423969469455,0.08518035448364561,0.0826667993971478,0.011518223684097497,-0.07582287841727266,-0.04599712932978144,0.01311924022521589,0.1286894582910826,0.2182843642932171,0.3164386125815339,0.11833963467558303,1.0,0.1139286217224447,0.37502129522708866,0.19797763664675314,0.1467118508303204,0.30780618141832666,-0.2281511569495575,0.3277194539907607,0.06704976019687198,0.23349932499819528,-0.03087540654060534,-0.05814712102142506,-0.023286387353874453,0.17964785434284977,-0.027158314453742217
_Chromagram_Mean_5,0.0034191600165624086,-0.10442374878415527,0.045376560605321664,0.052696485033559025,0.024431891769179856,-0.08057116870231709,-0.057838987252005536,-0.08806798942652322,-0.07576824787646563,-0.08846277534986487,-0.057438489256039706,-0.10145210234192736,-0.05600505143841219,0.042672522441525744,0.04741906937332193,0.03403656491898249,-0.05530951608143612,0.05970394837566456,0.10379160382827571,0.11518502711401435,-0.028991944084197408,0.001100261626583487,-0.0035101683355924706,0.05691179915156462,0.057933080499588445,0.03320277923811497,0.021583023225938764,0.006240898048895324,0.015916891651312257,0.022368949716931673,0.004138598573811218,0.06354379708347722,0.12712985254920345,0.10389994312015587,-0.03425294807018847,0.1139286217224447,1.0,0.07037317854270948,0.22176092769677588,-0.04028714568897644,-0.08277801458109522,0.045603840060005424,-0.16345378876206584,0.4085169658967916,0.10059940446528456,0.024531385580067268,-0.0015491273087572819,0.025713121172699707,0.02950259245920279,-0.011760719860445377
_Chromagram_Mean_6,-0.020058073474521185,0.052475164337169776,0.06337657960130778,0.005396460259283463,-0.03346333597228783,-0.1295285456691578,-0.04667101115109476,-0.10059127334740603,0.006038261144100477,-0.09186711783553342,-0.07132108648838575,0.03129373973331921,0.02020627235113478,0.04581024989852664,-0.04190201182467638,-0.03942937357988974,-0.13173429735802109,0.0006373882780046757,-0.03084787567199071,0.21145623340376554,0.046104522208569636,0.059418188094575976,-0.0022316555216809002,0.08314098389407208,0.12604507854201707,0.0910611990598491,0.04345645451330485,-0.04148690750707602,-0.036270984274647596,-0.01728222073446691,-0.024731701549650417,0.11540020603421096,0.27669180316477177,0.11425899550687572,0.17493060902116622,0.37502129522708866,0.07037317854270948,1.0,0.1638707386440438,0.2461656606586909,0.16319745285706522,-0.10485388353403594,0.3449244649357841,-0.11981393307811695,0.22170607659418848,-0.003878965795284758,0.008300893103010595,0.08605723308776105,0.10671755506402164,-0.06679469481332476
_Chromagram_Mean_7,-0.09402468342235512,0.05859748007584243,0.19293904096058156,-0.05207945718820813,0.011373357233041868,-0.0165509707403215,-0.08019643730934242,-0.039719565200767026,-0.00535364731518138,-0.1274564359799259,-0.16733392463051994,0.11763636150244243,-0.0694140699102119,-0.024064472982066636,-0.14798955894556556,-0.14956318243095773,-0.18546844956790953,-0.06695409630583449,0.0553076930448706,0.20433174538883486,0.10131297590095094,-0.023755558916332326,0.08920342561211418,-0.08504046918903738,-0.08745114662576976,0.11508364711265939,0.1007301664441277,0.02173573234870149,-0.11310839068697463,-0.09885770055978398,-0.018680129704159363,0.14396143031826103,0.017745062978392543,0.2865874200651279,-0.05047029349510402,0.19797763664675314,0.22176092769677588,0.1638707386440438,1.0,0.22894638947438184,0.144592060369227,-0.15057073247612923,-0.019500809105360013,0.3638981857749597,0.3052595522431376,0.19131553759772582,0.0011226893929005598,-0.03788945407677191,-0.04074526095493074,-0.051716053130580704
_Chromagram_Mean_8,-0.007039117176981755,0.018291002841170485,0.17597927909481204,-0.014178064991270908,-0.06410267873513131,0.08216453720308331,-0.04900909610658427,0.05604752651934491,-0.008735968693430565,-0.06645411693963207,-0.025985154921245465,0.10110860243358565,0.008955836863765478,0.09696240886838173,-0.04843269235826495,-0.05745580907747431,-0.03842624185288152,-0.019411715745194826,-0.021713796863330945,0.11358387124096453,0.053462910400285224,0.006445481617621909,0.09643065852125175,0.036270455594738876,-0.027392153125669,0.08629714143059856,0.1002240463786662,0.10465401050176694,-0.098831068445079,-0.10171974018063132,0.0663239178768553,0.1180077639282725,0.2851431973443447,-0.05332679966476264,0.1420718249491368,0.1467118508303204,-0.04028714568897644,0.2461656606586909,0.22894638947438184,1.0,0.24682543809611926,-0.08040068539555734,0.20017166145985332,-0.059948614744036705,0.29716579788772907,0.06698083888510148,-0.03284137842723709,0.07681971733279193,0.0692772955932556,-0.034255816861707776
_Chromagram_Mean_9,0.10274087074700818,0.07979484252725508,0.014708335787793103,0.022422935123276845,-0.14194687743353124,0.050782255342658254,-0.11448907202634671,-0.018729137852616776,0.02800025780700938,-0.022803216803977695,0.07256037253570004,0.11516215460239908,0.026298826630657253,-0.007362430248419712,-0.011558165777284165,-0.06315530531533296,-0.10241065020423072,0.07109959004019877,-0.07556779809650417,0.19180892000833863,-0.018393208973640246,0.04062182790706976,0.1744264899674,0.11645558276167058,0.15138704420238905,0.15160717889524447,0.18322325170325454,0.15230898210533042,-0.18626560412336962,-0.18109306844846254,0.08518037781802222,0.18540192037188205,0.0625460427727039,0.37243234166860767,-0.134026977373296,0.30780618141832666,-0.08277801458109522,0.16319745285706522,0.144592060369227,0.24682543809611926,1.0,0.0247240838837109,0.3089287736565782,0.041158546884755565,0.27987892408265985,-0.07495648057092152,-0.047681096468951044,0.04345229126111934,0.21767726594533693,0.056680776050362675
_Chromagram_Mean_10,0.11439709672228518,-0.014142612783634285,-0.05588221866034477,0.06375693802672887,-0.06667720387017663,0.0015458397752712268,0.008794220315164136,0.04757456578638007,-0.004965844083420918,0.052563372957970776,0.07005878210473067,0.02091870028194834,-0.00038141526973598346,-0.02403024384034996,0.035037672013869856,0.0014401863734639319,0.060962841293136574,0.09507976793494984,0.021242610384598702,0.04397349437274084,-0.1003137500809126,-0.043961547956944964,0.11796615316007267,0.09580318253788941,0.0785476476449378,0.06703598624999599,0.09694394173608666,0.12959962322789625,-0.08302711484157048,-0.09475050824559265,0.05789292762001721,0.08380435113600335,-0.1972977981899541,-0.09832320851490507,0.08718202589993117,-0.2281511569495575,0.045603840060005424,-0.10485388353403594,-0.15057073247612923,-0.08040068539555734,0.0247240838837109,1.0,0.056228114952723694,-0.06958491952657271,-0.10775765158127625,-0.13659473407044578,0.10056174157064772,0.00366989426669814,0.08650352007546284,0.01152524593204965
_Chromagram_Mean_11,0.12731413450930526,0.09374497711920232,0.03676705720210979,-0.007526053768629796,-0.1378550304323788,-0.09282836806536093,-0.06385414686793038,-0.07741444379633307,0.011591736353578014,-0.036926206207550036,-0.03881315096738956,-0.028104277589469675,0.03886644628484216,-0.007255121032956464,0.06865562066845345,0.04229973482992521,0.03280444593654594,0.13396844398436794,-0.04262973311329209,0.22307514371482656,-0.05020892269770751,0.1002773699333348,0.1401897215618122,0.13113303676041246,0.19073487896025482,0.1739203429037489,0.1604254167359492,0.10119091736920806,-0.14228828838721252,-0.1486424353687401,0.059379993932279454,0.21736606995807328,0.3160708589138157,0.16098412805986978,0.10233963075940536,0.3277194539907607,-0.16345378876206584,0.3449244649357841,-0.019500809105360013,0.20017166145985332,0.3089287736565782,0.056228114952723694,1.0,0.042284230476981245,0.2197549683112539,-0.11418303709605096,-0.07351063290733037,-0.009626009337649353,0.24845392209493578,0.006585369268359278
_Chromagram_Mean_12,0.02560355059795027,-0.043064293911841064,0.036306097010624636,0.01640074713499045,-0.03180507507576613,-0.02344136430659562,0.002305216356922912,-0.037713880859594276,0.01589748355842154,-0.1067398958351275,-0.11415049471694583,-0.10909235167851296,-0.1407846838423807,-0.08536634239657387,0.06248578186249867,0.09843016433525519,0.13164199030925666,0.06230644527746422,0.09465971062502136,0.1709994957432377,-0.06928824350750773,0.07817863123383928,0.08504736753697645,0.029319803914550656,0.03438029634290583,0.09610776125670796,0.09718998620681352,0.07983941402875441,-0.06538531647268135,-0.06292911633937123,0.03600593300676747,0.1363764874840709,0.29224599656764627,0.23955557844170508,-0.1321740043483976,0.06704976019687198,0.4085169658967916,-0.11981393307811695,0.3638981857749597,-0.059948614744036705,0.041158546884755565,-0.06958491952657271,0.042284230476981245,1.0,0.16981038009125862,0.05924734717881609,-0.030443494845389198,-0.00826989912756166,0.053611083655634224,-0.030764499894117447
_HarmonicChangeDetectionFunction_Mean,-0.027570804140712436,0.024123258837337333,0.3442351440523404,-0.09751371277978138,-0.011518980209948458,-0.02383082280969947,-0.17667705921425333,-0.06184082479614815,-0.06518939760352738,-0.1253318645947156,-0.15877341085449004,-0.06194967801789755,-0.09736368363019336,-0.03874521247386015,-0.002224236735717335,0.08034286193176607,-0.04653202379585743,-0.02098123650762653,0.10699442647132583,0.22861760117276925,0.0736708293928755,0.02377129822312177,0.11706110450731129,0.016646293919102776,0.013140750413668165,0.13576036267988373,0.1309135226424043,0.07950448400039328,-0.12562876732578737,-0.130778953139719,-0.023759749044842085,0.20046092208241278,0.23829071634408575,0.2830093421620777,0.026861912421281654,0.23349932499819528,0.10059940446528456,0.22170607659418848,0.3052595522431376,0.29716579788772907,0.27987892408265985,-0.10775765158127625,0.2197549683112539,0.16981038009125862,1.0,0.4243711890045067,-0.13191331202135925,-0.0025164561166989667,0.15004511553793934,0.07914266462194859
_HarmonicChangeDetectionFunction_Std,-0.3643288947426954,0.21404984817252395,0.4384710429908248,-0.1248451978062059,0.3973749982397499,0.1401459144866771,-0.061217217059239486,-0.0028507632925852465,-0.0889744099498126,-0.07370415727128309,-0.13215077381244683,-0.0573980727358024,2.871126734231185e-05,0.025307743652740414,-0.051054337907596836,0.06283399490125294,0.021134642830451092,-0.4041467201889749,0.22114102439376596,-0.1893220044181209,0.49939907484722673,-0.09938240660149694,-0.14788732261735352,-0.6273712521383678,-0.39549365742328696,-0.2818862038006746,-0.18670443338629833,-0.13059148785442284,0.22357836566960554,0.20099793901031027,-0.07637617795168433,-0.30258030079733206,-0.04031796078892821,0.034260104670630405,-0.08852162736336333,-0.03087540654060534,0.024531385580067268,-0.003878965795284758,0.19131553759772582,0.06698083888510148,-0.07495648057092152,-0.13659473407044578,-0.11418303709605096,0.05924734717881609,0.4243711890045067,1.0,0.0395422369668411,-0.26228341003666167,-0.7450904220412076,-0.13893995372377865
_HarmonicChangeDetectionFunction_Slope,-0.0994096931862186,0.23563395647417268,0.11449729668704992,-0.04862528606166933,0.03079582568208551,0.12614658339759907,0.07354239360114603,0.1096824915565907,0.02421321918447695,-0.012541343430171306,-0.0007345049038265758,-0.08052082958030088,0.0842099519499787,0.03563536016214244,-0.0495179568867312,0.018654603949579324,0.004712798887177787,-0.0937756544600404,0.09415540938080158,-0.06553619777949503,0.1509769633007678,-0.11410915352809849,-0.0057704640976642945,-0.10188673146308093,0.015989408430528144,-0.05834593871167746,-0.0161297275815425,0.019019083866983984,0.01693198561741197,0.010882941402556615,0.018762733833837177,-0.06095612329521107,-0.09242916056503098,-0.07045491038109035,-0.11182987041917909,-0.05814712102142506,-0.0015491273087572819,0.008300893103010595,0.0011226893929005598,-0.03284137842723709,-0.047681096468951044,0.10056174157064772,-0.07351063290733037,-0.030443494845389198,-0.13191331202135925,0.0395422369668411,1.0,-0.06244780924976751,-0.12300749544358297,-0.16740088557335997
_HarmonicChangeDetectionFunction_PeriodFreq,0.14640471476444236,-0.09571770713087312,-0.07212878077835017,0.01184161212029286,-0.12219754021849381,-0.05792103545341385,-0.050616525005763226,-0.07739615067416225,0.03158702526425872,-0.06117007807238177,-0.06825100477202517,0.0007863985831681942,-0.06976799610880942,-0.03765003107538853,-0.004878757766441653,-0.020080985299044965,0.04699984133706073,0.14870327221557234,-0.0904647435650548,0.08238161921220301,-0.15439813620371023,0.09262437478879107,0.06399195257943738,0.2806451781156652,0.14779848745016194,0.09925272796770253,0.08046405459664516,0.039106131626253975,-0.0720047915262254,-0.06021209515242512,0.05630704966100756,0.09212567095687778,0.040651624473213736,-0.0547817509855277,0.0032807031952393627,-0.023286387353874453,0.025713121172699707,0.08605723308776105,-0.03788945407677191,0.07681971733279193,0.04345229126111934,0.00366989426669814,-0.009626009337649353,-0.00826989912756166,-0.0025164561166989667,-0.26228341003666167,-0.06244780924976751,1.0,0.3401936298758385,0.057634348044046255
_HarmonicChangeDetectionFunction_PeriodAmp,0.34734714314676535,-0.21059335034476254,-0.2866676362046935,0.04272404186018054,-0.4424005785540737,-0.1629249917855642,-0.03904965945409459,-0.005138056123371717,0.0627309803101743,0.030026839297823103,0.031958475956396996,-0.016474551554797354,-0.06904778080865867,-0.045129793435893246,0.09147978876773952,-0.001061362535639265,0.004333636369867492,0.408998484770106,-0.1671795860500591,0.3527452647280842,-0.5008893053900333,0.11370726720797386,0.23455205934447937,0.6632354893642384,0.4548722958548423,0.3865134889605189,0.28940762190545627,0.19126336216864803,-0.3108462021236127,-0.28156796653843574,0.06327629507854851,0.43956806211936783,0.17996473763528764,0.1502216415546415,0.09546609888746176,0.17964785434284977,0.02950259245920279,0.10671755506402164,-0.04074526095493074,0.0692772955932556,0.21767726594533693,0.08650352007546284,0.24845392209493578,0.053611083655634224,0.15004511553793934,-0.7450904220412076,-0.12300749544358297,0.3401936298758385,1.0,0.09221309372058376
_HarmonicChangeDetectionFunction_PeriodEntropy,-0.017781953255260594,-0.00428227793790643,-0.05578766313326599,0.12052613034649572,-0.08261692076719086,0.04652460783831856,-0.05811716993866983,-0.07850475880309417,0.027620416073039472,-0.060914674625355186,0.04605910458110198,-0.0026080108132815164,-0.018223429247199576,0.025610376311392055,0.07898168680865927,0.06732737986642562,0.1274033237914043,-0.011786789642403506,0.027305641652928137,0.07996954253124051,-0.12254950253823212,0.014069377330157463,0.04089444291352015,0.1393149968313384,0.15011005740440278,0.05660957396638806,0.04245372786609367,0.012411558415350674,-0.06924076925785842,-0.06857328270738035,0.0047908085362040435,0.04698718794959986,0.01372298032757526,0.07079119634437232,0.030559094720654083,-0.027158314453742217,-0.011760719860445377,-0.06679469481332476,-0.051716053130580704,-0.034255816861707776,0.056680776050362675,0.01152524593204965,0.006585369268359278,-0.030764499894117447,0.07914266462194859,-0.13893995372377865,-0.16740088557335997,0.057634348044046255,0.09221309372058376,1.0
